+RPKM	percent	accumulative_value
115.34	98.5	13235
116.08	98.5	13236
118.95	98.6	13237
123.41	98.6	13238
125.7	98.6	13239
125.74	98.6	13240
126.44	98.6	13241
129.19	98.6	13242
130.31	98.6	13243
130.8	98.6	13244
130.82	98.6	13245
132.04	98.6	13246
133.18	98.6	13247
133.6	98.6	13248
134.67	98.6	13249
135.61	98.7	13250
135.77	98.7	13251
136.38	98.7	13252
138.21	98.7	13253
138.82	98.7	13254
139.64	98.7	13255
140.37	98.7	13256
141.61	98.7	13257
144.16	98.7	13258
145.96	98.7	13259
146.4	98.7	13260
146.81	98.7	13261
147.04	98.7	13262
148.01	98.7	13263
148.38	98.8	13264
149.22	98.8	13265
149.64	98.8	13266
152.77	98.8	13267
153.02	98.8	13268
153.24	98.8	13269
154.34	98.8	13270
155.22	98.8	13271
157.12	98.8	13272
158.86	98.8	13273
159.01	98.8	13274
159.46	98.8	13275
160.75	98.8	13276
160.99	98.9	13277
164.4	98.9	13278
164.93	98.9	13279
165.31	98.9	13280
168.44	98.9	13281
170.44	98.9	13282
171.07	98.9	13283
171.78	98.9	13284
172.86	98.9	13285
174.7	98.9	13286
176.03	98.9	13287
179.14	98.9	13288
180.41	98.9	13289
182.76	99.0	13290
183.06	99.0	13291
183.44	99.0	13292
184.23	99.0	13293
185.64	99.0	13294
189.08	99.0	13295
191.52	99.0	13296
194.6	99.0	13297
206.0	99.0	13298
215.38	99.0	13299
217.59	99.0	13300
218.21	99.0	13301
220.21	99.0	13302
222.15	99.0	13303
226.05	99.1	13304
228.03	99.1	13305
228.36	99.1	13306
233.74	99.1	13307
237.7	99.1	13308
238.52	99.1	13309
240.34	99.1	13310
240.59	99.1	13311
241.46	99.1	13312
244.93	99.1	13313
247.1	99.1	13314
249.86	99.1	13315
255.35	99.1	13316
258.74	99.2	13317
259.35	99.2	13318
281.83	99.2	13319
287.85	99.2	13320
288.11	99.2	13321
290.83	99.2	13322
293.43	99.2	13323
296.33	99.2	13324
296.62	99.2	13325
297.43	99.2	13326
299.51	99.2	13327
300.04	99.2	13328
304.8	99.2	13329
315.77	99.2	13330
323.36	99.3	13331
326.57	99.3	13332
328.28	99.3	13333
331.03	99.3	13334
337.01	99.3	13335
343.32	99.3	13336
351.29	99.3	13337
359.59	99.3	13338
368.4	99.3	13339
370.91	99.3	13340
373.22	99.3	13341
374.44	99.3	13342
380.51	99.3	13343
391.23	99.4	13344
392.9	99.4	13345
393.19	99.4	13346
403.52	99.4	13347
403.63	99.4	13348
404.5	99.4	13349
415.63	99.4	13350
421.1	99.4	13351
424.29	99.4	13352
428.62	99.4	13353
440.87	99.4	13354
450.13	99.4	13355
474.19	99.4	13356
479.64	99.4	13357
487.86	99.5	13358
490.22	99.5	13359
490.62	99.5	13360
525.32	99.5	13361
546.15	99.5	13362
561.97	99.5	13364
589.03	99.5	13365
590.71	99.5	13366
606.13	99.5	13367
615.46	99.5	13368
618.43	99.5	13369
624.35	99.5	13370
647.14	99.6	13371
655.71	99.6	13372
742.95	99.6	13373
767.22	99.6	13374
833.43	99.6	13375
849.02	99.6	13376
849.47	99.6	13377
941.29	99.6	13378
977.11	99.6	13379
1066.79	99.6	13380
1217.99	99.6	13381
1251.36	99.6	13382
1283.17	99.6	13383
1303.53	99.7	13384
1353.1	99.7	13385
1382.76	99.7	13386
1394.11	99.7	13387
1479.17	99.7	13388
1571.27	99.7	13389
1699.07	99.7	13390
1819.38	99.7	13391
1855.3	99.7	13392
1892.66	99.7	13393
1954.12	99.7	13394
2150.73	99.7	13395
2182.08	99.7	13396
2295.49	99.7	13397
2571.74	99.8	13398
3055.92	99.8	13399
3276.26	99.8	13400
3581.14	99.8	13401
3781.28	99.8	13402
4203.89	99.8	13403
4427.2	99.8	13404
5079.56	99.8	13405
5102.06	99.8	13406
5119.28	99.8	13407
5183.72	99.8	13408
5514.03	99.8	13409
5588.91	99.8	13410
5758.27	99.9	13411
6551.51	99.9	13412
6841.4	99.9	13413
6871.05	99.9	13414
7300.88	99.9	13415
7594.13	99.9	13416
7600.37	99.9	13417
7805.81	99.9	13418
8579.21	99.9	13419
8907.74	99.9	13420
10881.9	99.9	13421
12001.44	99.9	13422
12239.56	99.9	13423
12587.72	99.9	13424
12589.75	100.0	13425
13070.53	100.0	13426
16847.09	100.0	13427
18726.88	100.0	13428
19306.66	100.0	13429
26640.51	100.0	13430
41762.59	100.0	13431
